1.58E+12,eSense-0869,-0.924926758,-0.061035156,0.239868164,2.073170732,0.487804878,-0.975609756,squat
1.58E+12,eSense-0869,-0.865966797,-0.068725586,0.232910156,0.457317073,0.823170732,1.12804878,squat
1.58E+12,eSense-0869,-0.806762695,-0.077392578,0.215454102,2.774390244,-1.067073171,-5.030487805,squat
1.58E+12,eSense-0869,-0.776977539,-0.009887695,0.190063477,0.579268293,5.243902439,-0.853658537,squat
1.58E+12,eSense-0869,-0.831787109,0.042236328,0.172729492,0.030487805,10.21341463,2.164634146,squat
1.58E+12,eSense-0869,-0.971069336,0.006347656,0.204101563,0.426829268,4.93902439,-4.237804878,squat
1.58E+12,eSense-0869,-0.979736328,-0.056884766,0.223022461,2.652439024,-2.43902439,-7.56097561,squat
1.58E+12,eSense-0869,-0.970947266,-0.040649414,0.221679688,3.780487805,0.670731707,-2.408536585,squat
1.58E+12,eSense-0869,-1.004150391,-0.030029297,0.243530273,0.396341463,3.384146341,-0.762195122,squat
1.58E+12,eSense-0869,-1.017211914,-0.030517578,0.227539063,2.134146341,8.231707317,-0.487804878,squat
1.58E+12,eSense-0869,-1.031738281,-0.037597656,0.196289063,-4.207317073,6.768292683,0.304878049,squat
1.58E+12,eSense-0869,-0.986938477,-0.084472656,0.213256836,-5.914634146,5.182926829,2.957317073,squat
1.58E+12,eSense-0869,-0.999023438,-0.07824707,0.21496582,-0.914634146,1.920731707,2.713414634,squat
1.58E+12,eSense-0869,-0.982788086,-0.038085938,0.220947266,6.981707317,0.579268293,4.451219512,squat
1.58E+12,eSense-0869,-0.978515625,-0.019165039,0.219360352,4.786585366,3.018292683,0.548780488,squat
1.58E+12,eSense-0869,-1.020996094,-0.030151367,0.198364258,7.530487805,5.426829268,1.067073171,squat
1.58E+12,eSense-0869,-1.011230469,-0.014404297,0.183227539,2.865853659,4.573170732,2.896341463,squat
1.58E+12,eSense-0869,-0.994628906,-0.026367188,0.196533203,1.707317073,2.042682927,-1.25,squat
1.58E+12,eSense-0869,-0.96887207,-0.038208008,0.2109375,0.853658537,0.12195122,-3.841463415,squat
1.58E+12,eSense-0869,-0.98034668,-0.050048828,0.2109375,2.713414634,2.713414634,-4.847560976,squat
1.58E+12,eSense-0869,-1.062988281,-0.061035156,0.192382813,4.695121951,6.737804878,-0.823170732,squat
1.58E+12,eSense-0869,-1.160888672,-0.028808594,0.205566406,0.426829268,2.743902439,5.426829268,squat
1.58E+12,eSense-0869,-1.175537109,-0.015625,0.227661133,1.219512195,-1.951219512,2.682926829,squat
1.58E+12,eSense-0869,-1.094726563,-0.010253906,0.239379883,-0.274390244,-6.554878049,-3.536585366,squat
1.58E+12,eSense-0869,-1.012817383,-0.025024414,0.263061523,-3.932926829,-7.682926829,-2.774390244,squat
1.58E+12,eSense-0869,-0.975219727,0.003295898,0.244140625,-0.030487805,-1.981707317,-0.884146341,squat
1.58E+12,eSense-0869,-0.858154297,0.00012207,0.183837891,-5.06097561,-1.12804878,-7.317073171,squat
1.58E+12,eSense-0869,-0.805297852,-0.046630859,0.196411133,-10.6402439,-2.347560976,-11.12804878,squat
1.58E+12,eSense-0869,-0.710693359,-0.064331055,0.197021484,-3.841463415,0.243902439,-5.274390244,squat
1.58E+12,eSense-0869,-0.796875,-0.076904297,0.208862305,1.768292683,3.292682927,-4.969512195,squat
1.58E+12,eSense-0869,-0.861328125,-0.16003418,0.25769043,-2.256097561,-1.829268293,-5.914634146,squat
1.58E+12,eSense-0869,-0.890136719,-0.133300781,0.265991211,9.146341463,0.396341463,1.097560976,squat
1.58E+12,eSense-0869,-0.899902344,-0.135742188,0.257080078,-4.756097561,4.451219512,-2.743902439,squat
1.58E+12,eSense-0869,-0.922607422,-0.134155273,0.26550293,-0.670731707,0.640243902,2.530487805,squat
1.58E+12,eSense-0869,-0.915405273,-0.116943359,0.271484375,1.890243902,1.737804878,-0.884146341,squat
1.58E+12,eSense-0869,-0.92565918,-0.123535156,0.270507813,1.341463415,2.225609756,1.31097561,squat
1.58E+12,eSense-0869,-0.912475586,-0.121826172,0.283691406,6.920731707,5.640243902,6.006097561,squat
1.58E+12,eSense-0869,-0.861572266,-0.116699219,0.267944336,6.585365854,6.432926829,1.554878049,squat
1.58E+12,eSense-0869,-0.785644531,-0.12121582,0.251586914,1.829268293,2.37804878,1.067073171,squat
1.58E+12,eSense-0869,-0.749145508,-0.08984375,0.231201172,9.786585366,10.30487805,-1.097560976,squat
1.58E+12,eSense-0869,-0.781738281,-0.029052734,0.160888672,5.823170732,22.65243902,9.969512195,squat
1.58E+12,eSense-0869,-0.933349609,-0.041748047,0.176635742,-2.62195122,10.45731707,7.073170732,squat
1.58E+12,eSense-0869,-1.011352539,-0.050170898,0.220947266,-2.896341463,5.213414634,7.012195122,squat
1.58E+12,eSense-0869,-1.036621094,-0.081665039,0.226318359,5.335365854,11.09756098,13.62804878,squat
1.58E+12,eSense-0869,-1.05456543,-0.030151367,0.198974609,27.86585366,17.34756098,17.01219512,squat
1.58E+12,eSense-0869,-1.044799805,0.030029297,0.111206055,19.02439024,22.43902439,5.365853659,squat
1.58E+12,eSense-0869,-1.051025391,0.03112793,0.06652832,-0.182926829,12.43902439,6.219512195,squat
1.58E+12,eSense-0869,-1.024658203,0.024536133,0.080078125,-3.932926829,4.237804878,6.951219512,squat
1.58E+12,eSense-0869,-1.029174805,0.083007813,0.101318359,-3.353658537,0.335365854,16.8902439,squat
1.58E+12,eSense-0869,-0.99230957,0.076416016,0.134765625,-7.225609756,-5.396341463,11.2195122,squat
1.58E+12,eSense-0869,-0.958740234,0.09362793,0.142700195,-8.292682927,1.768292683,7.957317073,squat
1.58E+12,eSense-0869,-0.999511719,0.101074219,0.1015625,-3.170731707,5.518292683,2.225609756,squat
1.58E+12,eSense-0869,-1.020385742,0.13684082,0.113037109,-3.048780488,0.579268293,13.1402439,squat
1.58E+12,eSense-0869,-0.981323242,0.131347656,0.138916016,-6.859756098,-1.219512195,3.384146341,squat
1.58E+12,eSense-0869,-1.013671875,0.163085938,0.138671875,-0.640243902,1.036585366,2.134146341,squat
1.58E+12,eSense-0869,-1.189575195,0.154174805,0.163574219,2.987804878,-1.067073171,-10.06097561,squat
