ExerciseType,ExerciseSubType,Device:xAcceleration,Device:yAcceleration,Device:zAcceleration,Device:xRotationRate,Device:yRotationRate,Device:zRotationRate,AccRms,RotRms,roll,pitch
pushup,pushup,-0.56640625,0.731445313,-0.127319336,3.932926829,1.829268293,-4.390243902,0.933830016,6.171578198,-1.398457612,1.349687026
pushup,pushup,-0.581420898,0.696655273,-0.125976563,4.664634146,2.591463415,-6.31097561,0.916105302,8.264557308,-1.391899011,1.357424341
pushup,pushup,-0.595214844,0.677856445,-0.126708984,1.585365854,3.262195122,-3.719512195,0.910947439,5.195197097,-1.386002954,1.361047946
pushup,pushup,-0.624755859,0.703735352,-0.14453125,2.286585366,3.018292683,1.12804878,0.952078049,3.951083068,-1.368235696,1.343455288
pushup,pushup,-0.602783203,0.712646484,-0.107543945,1.12804878,-3.68902439,4.115853659,0.939562824,5.641067837,-1.42101863,1.394241674
pushup,pushup,-0.638427734,0.732666016,-0.116943359,1.707317073,0.487804878,2.408536585,0.978808057,2.992312428,-1.412517977,1.389630713
pushup,pushup,-0.608886719,0.693969727,-0.100708008,-5.731707317,0.152439024,1.951219512,0.92869754,6.056646267,-1.426683618,1.4068833
pushup,pushup,-0.630004883,0.768798828,-0.110839844,4.085365854,3.597560976,8.902439024,1.000121623,10.43484929,-1.427610212,1.396643688
pushup,pushup,-0.623046875,0.794311523,-0.123291016,-1.859756098,4.634146341,3.048780488,1.017014689,5.850561299,-1.416807677,1.375436195
pushup,pushup,-0.614013672,0.757568359,-0.122070313,-1.31097561,6.585365854,-2.286585366,0.982763333,7.093248418,-1.411035189,1.374547993
pushup,pushup,-0.621826172,0.760986328,-0.12902832,0.640243902,6.280487805,1.615853659,0.991169152,6.516549882,-1.402839618,1.366200681
pushup,pushup,-0.623657227,0.761352539,-0.135009766,0.12195122,4.268292683,2.530487805,0.993395018,4.963523251,-1.395291914,1.3576053
pushup,pushup,-0.62121582,0.758911133,-0.131469727,-1.585365854,4.725609756,1.402439024,0.989514776,5.17799263,-1.399264036,1.362240684
pushup,pushup,-0.618896484,0.74230957,-0.129394531,-1.646341463,3.68902439,2.865853659,0.975089381,4.953025172,-1.398216902,1.364692165
pushup,pushup,-0.624755859,0.775024414,-0.131225586,-1.097560976,4.542682927,6.859756098,1.004093063,8.300413363,-1.403069085,1.363762963
pushup,pushup,-0.618286133,0.783203125,-0.122558594,-0.457317073,3.231707317,4.146341463,1.005338493,5.276856888,-1.415571374,1.375109907
pushup,pushup,-0.585693359,0.728149414,-0.11315918,-2.012195122,3.384146341,1.067073171,0.94129872,4.079218163,-1.41662305,1.379942392
pushup,pushup,-0.544921875,0.604492188,-0.081176758,-5.426829268,8.658536585,-0.12195122,0.817887719,10.21937394,-1.437305765,1.422914322
