time,eSense Name,Ax,Ay,Az,Gx,Gy,Gz,title,label
1.58204E+12,eSense-0869,-0.80090332,0.293212891,0.142822266,2.286585366,1.951219512,-3.993902439,squat-1,squat
1.58204E+12,eSense-0869,-0.815429688,0.274780273,0.143188477,-0.487804878,-0.396341463,-13.38414634,squat-1,squat
1.58204E+12,eSense-0869,-0.89831543,0.292480469,0.161499023,0.243902439,-2.652439024,-10.70121951,squat-1,squat
1.58204E+12,eSense-0869,-0.921508789,0.319702148,0.144775391,-6.432926829,9.146341463,-3.597560976,squat-1,squat
1.58204E+12,eSense-0869,-0.951049805,0.302001953,0.180053711,-11.34146341,10,-4.054878049,squat-1,squat
1.58204E+12,eSense-0869,-0.99230957,0.27746582,0.178588867,-3.079268293,3.87195122,-6.402439024,squat-1,squat
1.58204E+12,eSense-0869,-0.980712891,0.276245117,0.171020508,1.25,1.067073171,-7.987804878,squat-1,squat
1.58204E+12,eSense-0869,-0.978393555,0.263183594,0.170776367,2.835365854,1.097560976,-8.963414634,squat-1,squat
1.58204E+12,eSense-0869,-0.997924805,0.255981445,0.173828125,2.835365854,0.457317073,-0.030487805,squat-1,squat
1.58204E+12,eSense-0869,-0.990234375,0.252197266,0.151489258,1.524390244,6.585365854,0.152439024,squat-1,squat
1.58204E+12,eSense-0869,-0.993530273,0.26171875,0.147949219,5.853658537,2.43902439,-0.701219512,squat-1,squat
